2014-08-26 08:04:12,183.161.151.29,Clip/2.0.20 CFNetwork/672.0.8 Darwin/14.0.0, http://sense-u.com/res/getdata.php?

2014-08-26 08:50:26,118.186.209.58,Clip/2.0.20 CFNetwork/672.1.15 Darwin/14.0.0, http://sense-u.com/res/upload_data.php?
{"source":"a","ecode":"zdYq6LJsPkxhXmoy","devicetoken":"96d9ea90 0e2a9c0f 83a7fe15 e5eb5202 05464fc8 c59a77ce cfbf8472 0c7eb8b9","data":[{"angle":"-34","stamp":"2014-08-25 22:35:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"12","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"78","stamp":"2014-08-25 17:30:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"82","stamp":"2014-08-25 19:20:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"5","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"27","stamp":"2014-08-25 21:05:00","distance":"0","sleepmode":"1","steps":"0","detectedposition":"0","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-47","stamp":"2014-08-25 22:40:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"2","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-54","stamp":"2014-08-25 22:45:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"9","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-33","stamp":"2014-08-25 22:50:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"15","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-76","stamp":"2014-08-25 16:10:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-72","stamp":"2014-08-25 17:55:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"2","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-78","stamp":"2014-08-25 19:40:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"16","stamp":"2014-08-25 21:25:00","distance":"0","sleepmode":"1","steps":"0","detectedposition":"0","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"79","stamp":"2014-08-25 22:55:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"3","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"76","stamp":"2014-08-25 23:00:00","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"7","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-54","stamp":"2014-08-25 23:05:00","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"11","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-60","stamp":"2014-08-25 22:10:01","distance":"255","sleepmode":"1","steps":"32","detectedposition":"5","calories":"9.000000","move":"11","maxspeed":"131","averagespeed":"62","minspeed":"48"},{"angle":"-68","stamp":"2014-08-25 22:15:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"6","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-87","stamp":"2014-08-25 18:50:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"2","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"27","stamp":"2014-08-25 20:40:00","distance":"0","sleepmode":"1","steps":"0","detectedposition":"0","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-58","stamp":"2014-08-25 22:20:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"1","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-82","stamp":"2014-08-25 15:35:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"2","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-72","stamp":"2014-08-25 14:10:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"21","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-79","stamp":"2014-08-25 17:15:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"3","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"78","stamp":"2014-08-25 19:00:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"1","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"26","stamp":"2014-08-25 20:45:00","distance":"0","sleepmode":"1","steps":"0","detectedposition":"0","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"76","stamp":"2014-08-25 19:15:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-82","stamp":"2014-08-25 17:20:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"1","maxspeed":"0","ave
2014-08-26 09:00:43,118.186.209.58,Clip/2.0.20 CFNetwork/672.1.15 Darwin/14.0.0, http://sense-u.com/res/upload_data.php?
{"source":"a","ecode":"zdYq6LJsPkxhXmoy","devicetoken":"96d9ea90 0e2a9c0f 83a7fe15 e5eb5202 05464fc8 c59a77ce cfbf8472 0c7eb8b9","data":[{"angle":"-34","stamp":"2014-08-25 22:35:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"12","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"78","stamp":"2014-08-25 17:30:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"82","stamp":"2014-08-25 19:20:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"5","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"27","stamp":"2014-08-25 21:05:00","distance":"0","sleepmode":"1","steps":"0","detectedposition":"0","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-47","stamp":"2014-08-25 22:40:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"2","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-54","stamp":"2014-08-25 22:45:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"9","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-33","stamp":"2014-08-25 22:50:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"15","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-76","stamp":"2014-08-25 16:10:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-72","stamp":"2014-08-25 17:55:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"2","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-78","stamp":"2014-08-25 19:40:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"16","stamp":"2014-08-25 21:25:00","distance":"0","sleepmode":"1","steps":"0","detectedposition":"0","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"79","stamp":"2014-08-25 22:55:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"3","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"76","stamp":"2014-08-25 23:00:00","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"7","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-54","stamp":"2014-08-25 23:05:00","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"11","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-60","stamp":"2014-08-25 22:10:01","distance":"255","sleepmode":"1","steps":"32","detectedposition":"5","calories":"9.000000","move":"11","maxspeed":"131","averagespeed":"62","minspeed":"48"},{"angle":"-68","stamp":"2014-08-25 22:15:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"6","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-87","stamp":"2014-08-25 18:50:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"2","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"27","stamp":"2014-08-25 20:40:00","distance":"0","sleepmode":"1","steps":"0","detectedposition":"0","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-58","stamp":"2014-08-25 22:20:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"1","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-82","stamp":"2014-08-25 15:35:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"2","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-72","stamp":"2014-08-25 14:10:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"21","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-79","stamp":"2014-08-25 17:15:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"3","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"78","stamp":"2014-08-25 19:00:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"1","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"26","stamp":"2014-08-25 20:45:00","distance":"0","sleepmode":"1","steps":"0","detectedposition":"0","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"76","stamp":"2014-08-25 19:15:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-82","stamp":"2014-08-25 17:20:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"1","maxspeed":"0","ave
2014-08-26 09:10:19,118.186.209.58,Clip/2.0.20 CFNetwork/672.1.15 Darwin/14.0.0, http://sense-u.com/res/upload_data.php?
{"source":"a","ecode":"zdYq6LJsPkxhXmoy","devicetoken":"96d9ea90 0e2a9c0f 83a7fe15 e5eb5202 05464fc8 c59a77ce cfbf8472 0c7eb8b9","data":[{"angle":"-34","stamp":"2014-08-25 22:35:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"12","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"78","stamp":"2014-08-25 17:30:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"82","stamp":"2014-08-25 19:20:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"5","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"27","stamp":"2014-08-25 21:05:00","distance":"0","sleepmode":"1","steps":"0","detectedposition":"0","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-47","stamp":"2014-08-25 22:40:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"2","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-54","stamp":"2014-08-25 22:45:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"9","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-33","stamp":"2014-08-25 22:50:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"15","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-76","stamp":"2014-08-25 16:10:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-72","stamp":"2014-08-25 17:55:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"2","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-78","stamp":"2014-08-25 19:40:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"16","stamp":"2014-08-25 21:25:00","distance":"0","sleepmode":"1","steps":"0","detectedposition":"0","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"79","stamp":"2014-08-25 22:55:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"3","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"76","stamp":"2014-08-25 23:00:00","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"7","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-54","stamp":"2014-08-25 23:05:00","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"11","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-60","stamp":"2014-08-25 22:10:01","distance":"255","sleepmode":"1","steps":"32","detectedposition":"5","calories":"9.000000","move":"11","maxspeed":"131","averagespeed":"62","minspeed":"48"},{"angle":"-68","stamp":"2014-08-25 22:15:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"6","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-87","stamp":"2014-08-25 18:50:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"2","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"27","stamp":"2014-08-25 20:40:00","distance":"0","sleepmode":"1","steps":"0","detectedposition":"0","calories":"8.100000","move":"0","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-58","stamp":"2014-08-25 22:20:01","distance":"0","sleepmode":"1","steps":"0","detectedposition":"1","calories":"8.100000","move":"1","maxspeed":"0","averagespeed":"0","minspeed":"0"},{"angle":"-82","stamp":"2014-08-25 15:35:01","distance":"0","sleepmode":"
2014-08-26 09:45:02,118.186.209.58,Clip/2.0.20 CFNetwork/672.1.15 Darwin/14.0.0, http://sense-u.com/res/getinfo.php?

2014-08-26 09:45:02,118.186.209.58,Clip/2.0.20 CFNetwork/672.1.15 Darwin/14.0.0, http://sense-u.com/res/upload_data.php?

2014-08-26 09:45:02,118.186.209.58,Clip/2.0.20 CFNetwork/672.1.15 Darwin/14.0.0, http://sense-u.com/res/saveupdated.php?

2014-08-26 12:05:05,119.254.245.1,Clip/2.0.20 CFNetwork/672.1.15 Darwin/14.0.0, http://sense-u.com/res/upload_data.php?
